V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V29,V30
83.52989761,28.56,54.92,45.69,34.97,23.58646495,52.74,17.63,23.98,31.28,12.74,42.05,14.1,32.71,32.34,110.85,45.31
84.46429007,27.69,56.86,42.66,33.84,23.27261305,49.53,12.29,22.43,50.97,11.75,55.14,14.84,31.03,29.41,37.21,40.03
85.39868252,27.8,48.59,45.51,33.9,22.95876115,33.46,12.76,30.97,35.53,12.52,42.5,13.61,31.64,29.58,299.33,46.95
86.33307498,26.79,53.22,52.97,39.31,22.64490926,61.6841599,19.48,40.22,31.18,15.39,47.17,16.74,32.56,28.06,589.39,47.83
87.26746744,29.11,67.43,83.68,47,22.33105736,85.69,21.53,52.35,39.63,19.48,55.12,17.42,41.66,49.44,156.78,56.33
88.2018599,42.87,86.61,108.37,64.79,22.01720546,84.14,40.62,86.22,56.56,25.18,104.56,27.94,59.44,67.76,85.88,71.02
89.13625236,35.15,65.68,101.24,54.47,21.70335357,69.19,27.06,83.78,44.25,23.12,88.07,31.27,45.21,56.35,149.9283406,57.61
90.07064482,33.58,80.05,108.19,47.81,21.38950167,82.31,52.44,55.13,48.65,28.26,93.73,36.82,54.69,53.59,148.0858195,50.19
91.00503727,45.7,87.14,146.74,72.37,21.07564977,94.06,73.32,46.3,57.42,30.61,91.7,71.92,61.7,92.84,146.2432984,75.06
91.93942973,52.43,61.06,125.03,70.11,20.76179788,95.6,58.59,45.48,49.16,25.87,77.85,3.7,67.61,70.29,144.4007773,73.44
92.87382219,23.69,18.66,65.92,35.31,20.44794598,48.43,24.08,34.28,28.72,13.76,37.24,7.02,33.89,41.95,142.5582562,47.44
93.80821465,32.31,24.23,98.81,57.81,20.13409408,77.57,53.84,58.27,58.58,18.13,61.44,7.5,47.88,78.42,140.7157351,64.61
94.74260711,36.4,29.1,92.35,46.75,19.82024219,50,39.31,43.44,54,13.39,92.34,6.46,54.93,71.23,138.873214,51
95.67699956,26.28,130.33,57.98,37.95,19.50639029,50.41,24.98,31.07,36.24,13.15,135.58,8.99,33.82,32.91,137.0306929,39.4
96.61139202,23.78,54.21,67.06,35.48,19.19253839,41.48,17.65,28.71,31.24,14.17,55.07,7.72,29.15,33.59,135.1881719,37.72
97.54578448,21.63,51.67,91.65,32.99,18.8786865,43.67,19.32,33.45,34.29,14.41,36.33,9.02,28.86,47.92,133.3456508,37.68
98.48017694,40.19,90.9,85.37,47.7,18.5648346,63.08,35.12,29.62,51.48,15.67,53.96,9.54,41.74,43.59,131.5031297,48.96
99.4145694,26.02,148.52,50.26,34.71,18.25098271,32,12.99,29.27,44.09,10.3,42.92,9.619811175,37.34,28.72,129.6606086,41.66
100.3489619,26.02,64.98,51.13,31.24,17.93713081,54.36,18.2,19.87,64.01,11.9,53.84,9.773898828,35.41,33.79,127.8180875,42.96
101.2833543,27.55,74.69,51.66,21.7,17.62327891,92.5,23.34,42.14,53.55,12.33,69.58,9.927986481,36.21,36.69,125.9755664,36.48
102.2177468,27.63,79.94,60.82,32.37,17.30942702,85.05841281,26.64,40.32,42.57,9.97,65.23,10.08207413,38.37,32.62,124.1330453,43.28
103.1521392,23.2,87.39,34.64,20.45,16.99557512,115.26,10.62,27.07,36,8.61,33.1,9.68,26.11,21.81,122.2905242,24.16
104.0865317,16.76,96.82,26.57,19.95,16.68172322,56.37,5.06,20.61,27.04,8.79,22.11,13.46,19.16,18.14,120.4480031,23.27
105.0209241,12.54,71.272981,24.05,22.93,14.77,28.71,8.1,17.91,17.94,6.24,37.82,16.54,21.09,16.14,118.6054821,25.96
105.9553166,18.01,58.66,31.23,30.05,28.04,57.34,9.25,18.49,78.24,59.93,30.72,5.14,26.59,20.21,116.762961,30.86
106.8897091,7.63,16.9,33.22,28.58,24.8,24.6,8.58,17.35,99.33,5.74,23.18,7.7,15.01,19.71,114.9204399,29.37
107.8241015,14.62039091,23.83,32.37,28.23,23.7,34.48,8.78,21.47,42.86,8.16,37.12673777,8.88,24.6804543,14.97,113.0779188,30.54
108.758494,16.22429511,16.71,29.66,33.31,29.39,29.45,7.04,21.27,39.3,9.35,41.81968271,9.56,27.83006915,19.73,111.2353977,25.44
109.6928864,17.82819931,23.44,49.5,30.05,35.73,56.92,16.25,24.54,39.38,7.88,46.51262765,16.04,30.97968401,28.17,109.3928766,35.72
110.6272789,19.43210351,43.42,62.04,36.39,38.08,70.27,23.49,38.7,41.7,9.86,51.20557259,15.18,34.12929886,49.82,107.5503555,43.6
111.5616714,21.03600771,39.86,63.08,38.22,43.44,85.65,20.31,28.51,42.05,10.24,55.89851753,12.72,37.27891372,40.63,105.7078344,41.07
112.4960638,22.63991191,39.41,74.69,37.35,43.37,52.35,20.35,26.58,44.39,10.8,60.59146247,10.72,40.42852857,63.28,103.8653134,47.1
113.4304563,28.48,45.43,73.6,33.66,50.72,134.69,32.92,41.89,52.37,6.92,62.09,21.18,45.54,53.44,102.0227923,48.17
114.3648487,19.77,32.42,47.43,22.59,25.32,111.67,16.72,27.09,54.8,4.06,79.44,8.74,45.21477913,30.2,100.1802712,32.42
115.2992412,25.27,30.85,53.72,24.72422855,33.77,73.91,16.36,20.74,36.24,4.13,78.42,11.06025502,46.85141484,43.83128798,98.33775009,30.24
116.2336336,18.68,42.31,111.16,19.33,53.1,66.97,36.53,25,44.69,5.62,73.35,11.67672979,48.48805055,48.75014242,96.495229,35.17
117.1680261,21.07,55.16,127.9,37.42,88.21,83.92,61.06,35.53,43.13,6.83,69.46,12.29320455,50.12468625,53.66899685,94.65270791,37.22
118.1024186,28.68,69.8,100.52,51.81,79.99,76.08,34.82,40.66,57.77,22.4,85.99,12.90967932,51.76132196,58.58785128,92.81018682,73.88
119.036811,42.55,68.21,109.05,55.78,85.81,98.89,29.63,75.07,58.3,14.31585029,74.03,13.52615409,53.16,63.50670571,90.96766573,58.34
119.9712035,52.1,71.61,117.64,54.66,89.26,74.37,53,39.04,53.34,10.72,67.14994653,14.14262886,63.37,68.82,84.06,59.58
120.9055959,41.7,58.39,115.36,49.93,85.26,78.1892757,43.69,46.27,50.42,9.06,58.28,14.75910363,56.23,83.39,65.72,66.48
121.8399884,19.94,35.68,103.01,24.08,67.2,76.81187483,20.42,29.44,21.92,5.17,46.72,12.28,33.18,48.6,46.25,27.5
122.7743809,29.16,44.33,129.68,39.19,62.39,75.43447396,35.65,22.3,33.81,7.84,58.6,27.81,35.73,50.8,115.87,41.07
123.7087733,39.4,53.22,169.6,57.21,79.24,74.05707309,56.08,32.49,56.8,45.29,92.07,77.32,46.1,76.58,710.65,58.16
124.6431658,43.64,42.99,111.69,54.79,69.95,72.67967222,45.58,24.69,52.2,45.71,66.55,39.02,43.6,58,568.66,49.75
125.5775582,29.9,42.4,83.04,35.52,57.61,71.30227135,27.54,39.11,34.32,40.43,69.34,45.65283812,35.91,47.53,417.1968189,44.47
126.5119507,25.44,39.52,51.14,32.31,25.36,69.92487047,31.8,36.64,35.29,36.32,67.01,47.48815219,24.43,35.44,342.6653239,45.99
127.4463431,25.71,22.66,35.98,22.9,16.1,68.5474696,11.86,13.13,31.49,21.88,49.06,49.32346626,27.36,16.77,268.1338288,23.07
128.3807356,27.9,24.21,51.04,23.81,38.17,67.17006873,17.09,38.29,38.71,29.96,79.01,51.15878033,37.08,35.96,193.6023337,25.54
129.3151281,28.14,47.93,104.58,46.65,52.83,65.79266786,39.55,34.45,38.9,39.51,89.88,54.99,45.86,56.77,68.91,49.54
130.2495205,36.93,55.83,119.88,44.5,66.76,64.41526699,37.56,36.79,50.71,52.61,73.22,43.13,47.3,60.68,81.03,60.11
131.183913,23.9,43.25,94,54.82,53.9,55.8,36.29,43.83,47.84,37.63,84.84,40.02,39.77,55.08,69.99,63.32
132.1183054,31.29,50.79,98.04,83,69.93,73.22,53.89,52.38,64.22,65.34,64.41,78.36,63.02,85.71,116.36,80.56
133.0526979,32.75,51.82,85.35,67.02,76.56,70.13,33.26,50.26,64.23,70.58,73.24,65.39007593,51.47,80.85,73.04,68.65
133.9870903,44.05,51.98,150.56,83.86,112.27,88.72,36.88,45.64,74.2,75.42,90.58,58.99931085,50.22,90.81,366.35,78.66
134.9214828,49.01,73.07,188.71,96.75,142.81,101.57,45.31,63.71527203,74.94,244.68,70.18,52.60854577,66.84,115.15,106.26,92.01
135.8558753,44.88,60.35,146.44,82.13,92,87.88,55.19,91.44,56.46,72.97,69.78,46.47,52.85,93.8,79.82,80.84
136.7902677,46.33,51.11,103.83,39.95,58.52,82.35,43.88,59.88,64.92,41.5,84.61,37.28,63.58,70.88,74.27,53.13
137.7246602,44.57,45.48,118.46,56.35,62.65,82.48,34.17,64.27,52.73,17.86,96.02,37.34117631,58.81,62.03,67.14,54.33
138.6590526,38.12,55.89,185.11,59.47,96.78,87.56,60.65,69.78,52.21,19.34,99.63,29.97,67.18,108.1,80.64,58.74
139.5934451,44.14,64.58,200.07,74.2,99.73,97.01,69.88,74.42,91.98,57.04,87.61,72.68,71.17,87.1,100.41,86.73
140.5278376,52.72,57.29,207.26,64.37,74.21,92.6,74.98,54.34,68.62,78.75,82.74,52.06,70.27,93.31,97.72,83.02
141.46223,60.27,92.44,285.15,105.87,156.76,152.64,87.49,65.04,100.43,152.91,82.63,93.99,89.41,156.45,122.81,118.06
142.3966225,39.62,118.4,207.87,137.57,193.47,125.62,81.62,98.43,160.43,173.32,79.41,121.86,111.03,170.9,130.67,160.07
143.3310149,69.96,238.2,257.33,152.26,284.66,198.12,164.81,121.49,303.64,234.78,225.93,260.96,128.56,233.47,168,180.69
144.2654074,61.2,117.82,298.12,146.49,188.82,122.98,89.36,73.11,157.57,179.91,108.44,153.31,113.59,197.06,149.23,160.22
145.1997998,64.41,108.19,292.24,156.36,206.51,171.35,118.61,83.03,166.6,184.51,138.73,166.92,129,201.29,147.96,154.04
146.1341923,58.96,106.08,251.33,140.76,146.9,165.21,140.92,66.23,128.59,158.02,137.95,165.03,97.89,156.04,154.33,139.66
147.0685848,62.94,105.51,260.18,142.69,163.25,143.8,113.02,68.14,111.46,164.94,125.27,160.6,103.89,139.44,147.75,125.03
148.0029772,69.34,81.87,185.34,107.67,151.75,142.33,77.24,61.1,100.11,141.85,137.67,136.14,87.44,117.53,118.91,111.91
148.9373697,61.88,88.93,249.2,128.21,155.94,155.55,119.01,60.67,99.42,158.31,191.14,132.49,112.78,136.69,134.45,130.64
149.8717621,79.96,112.59,303.34,155.46,181.35,190.42,131.61,75.82129097,116.68,176.44,117.74,111.21,111.85,170.8,181.6,145.22
150.8061546,95.7,108.73,228.07,142.66,183.59,171.12,129.75,88.12,114.95,163.32,142.85,114.54,110.71,184.36,157.5,136.7243624
151.7405471,71.8,103.18,253.4732383,146.34,170.29,150.27,125.47,82.7,98.48,133.52,156.64,123.53,109.4,178.28,153.43,133.689944
152.6749395,68.45,104.6,284.69,155.55,184.82,161.72,123.14,83.77,95.38,174.38,147.49,129.54,95.82,180.65,149.49,130.6555256
153.609332,70.77,102.72,179.72,138.2,178.19,190.7,110.77,78.6,143.29,173.51,172.4,130.02,97.55,197.99,152.99,118.55
154.5437244,67.91,136.06,207.55,144.3,182.05,149.46,87.96,202.4983106,166.77,130.77,146.67,133.5717292,105.61,179.97,174.78,151.56
155.4781169,73.65,116.77,228.88,154.1,180.8,142.37,127.42,367.69,126.44,167.23,133.14,136.7983756,56.23,216.06,179.3,146.26
156.4125093,84.4,133.39,228.79,180.54,200.87,178.33,88.43,254.9,155.85,148.37,201.15,140.0250221,102.71,244.43,200.56,162.13
157.3469018,89.96,132.05,251.5,179.85,212.57,196.76,134.99,272.87,155.53,205.06,203.33,143.2516685,138.9,252.43,217.9,169.84
158.2812943,84.1,137.76,204.33,227.84,188.41,172.53,134.1,232.67,149.07,415.72,158.18,146.478315,120.18,238.77,194.91,170.65
159.2156867,82.39,108.61,168.62,149.32,199.39,174.86,131.22,207.1,112.35,286.9529734,150.94,149.7049614,111.39,195.36,135.9,142.42
160.1500792,102.26,115.05,179.24,144.12,196.59,186.12,136.13,207.38,118.32,238.51,146.72,153.31,120.13,180.16,198.54,131.9
161.0844716,111.61,125.09,185.27,146.74,185.13,157.6,108.13,202.51,118.56,140.9,154.59,154.2643454,117.02,155.05,163.14,140.98
162.0188641,130.3,146.7,224.17,193.74,217.09,195.91,181.79,282.16,166.77,148.8,195.05,153.54,145.51,223.34,205.57,169.45
162.9532566,102.98,143.04,261.86,210.05,235.18,188.43,176.83,298.13,167.57,156.23,132.25,171.73,149.63,272.75,181.7926893,158.47
163.887649,95.16,139.48,231.04,179.16,214.92,173.28,166,281.3,150.02,132.8,139.9743753,158.65,130.93,232.4,178.55,160.85
164.8220415,87.71,119.74,195.87,154.09,173.11,151.49,172.87,203.11,145.28,308.96,129.98,134.67,110.56,196.47,169.76,137.99
165.7564339,66.62,72.81,136.09,115,159.14,144.38,126.22,171.76,80.6,114.65,122.63,98.28,82.3,140.44,133.72,98.52
166.6908264,83.22,117.06,156.3,130.94,193.96,130.8,113.27,186.93,95.51,193.45,88.6,117.23,93.01,171.15,146.35,118.05
167.6252188,70.58,115.64,147.1,129.46,168.28,105,100.49,189.37,82.76,152.22,120.74,143.06,91.8,159.93,135.16,120.53
168.5596113,83.14,124.04,164.49,113.52,191.14,142.26,157.77,199.98,110.18,109.78,156.72,84.5,106.77,140.16,137.69,115.53
169.4940038,98.01,168.56,212.44,135.77,237.58,196.01,167.98,251.71,161.44,204.28,288.01,128.72,129.26,194.5,189.15,147.9
170.4283962,120.45,178.48,239.34,151.41,292.11,208.45,169.18,256.19,182.48,130.52,227,148.33,129.61,214.13,222,166.92
171.3627887,114.34,209.46,276.91,173.04,253.54,192.99,166.74,306.17,172.57,99.37,244.5,215.14,155.86,274.11,261.22,173.8
172.2971811,131.88,189.98,270.59,212.07,273.07,215.8,195.35,300.93,185.19,83.76,306.69,208.32,170.01,254.73,266,198.39
173.2315736,144.24,218.53,274.39,205.06,290.91,194.56,206.21,312.38,195.19,49.08,314.95,183.91,176.05,310.65,258.36,228.2
174.165966,125.52,220.53,251.05,204.13,264.76,174.77,188.57,313.73,175.44,65.74,188.11,186.74,153.74,287.23,261.38,205.66
175.1003585,69.22,123.42,214.07,140.41,187.79,121.64,153.71,259.44,114.23,32.05,119.51,131.17,92.79,243.97,195.78,147.28
176.034751,93.85,155.98,218.41,144.69,220.19,164.82,110.83,291.41,126.17,34.44,238.77,133.81,113.69,242.56,186.86,131.47
176.9691434,110.02,193.94,240.28,190.92,274.65,176.76,178.7,278.56,174.09,49.84,214.17,172.78,153.35,337.18,254.34,198.47
177.9035359,123.54,241.91,297.23,142.55,286.1,203.51,329.25,299.5686352,190.96,31.41,210.7,142.54,185.85,364.59,292.21,186.54
178.8379283,120.01,204.47,263.96,191.04,263.29,184.65,218.49,310.6660736,178.19,43.22,220.11,172.8,163.18,151.88,252.42,225.02
179.7723208,117.31,205.5,257.46,180.41,268.27,170.18,194.8,339.13,181.03,152.05,193.85,269.97,150.24,277.83,232.02,212.745579
180.7067133,131.62,222.29,252.37,279.96,290.51,193.61,169.2,306.24,208.93,304.06,199.33,329.33,175.68,273.91,264.117728,210.7705921
181.6411057,171.29,256.72,286.4,195.12,282.8,229.3,234.64,319.84,191.24,280.52,194.26,270.91,192.83,310.53,281.26,202.26
182.5754982,173.29,257.74,274.46,256.45,292.09,246.88,203.76,322.12,196.85,341.19,248.78,197.53,191.89,325.61,312.54,231.01
183.5098906,154.47,255.1,281.73,204.0486997,285.29,245.7,257.68,357.2,200.3,306.71,182.01,213.12,79.09,333.98,286.8,219.77
184.4442831,121.55,216.35,236.35,175.49,245.62,186.02,196.3,276.61,269.66,291.16,177.41,208.33,144.88,304.36,258.38,203.31
185.3786755,90.97,127.48,167.81,109.76,198.6,157.6,157.7,192.83,225.2593459,211.69,137.21,109.24,109.95,205.01,155.67,123.27
186.313068,76.98,151.24,195.26,135.21,222.03,152.88,167.33,226.51,203.0493172,218.53,149.59,113.67,120.73,279.49,185.37,151.44
187.2474605,95.81,207.94,215,169.68,223.55,147.36,141.47,292.85,180.8392885,224.3,152.6,148.18,113.54,247.81,196.69,159.55
188.1818529,93.17,150.1,177.42,152.2,189.07,142.61,150.9,219.84,158.6292599,160.74,172.07,123.6,125.94,193.39,186.81,140.33
189.1162454,85.89,151.54,156.33,110.29,199.83,121.31,129.1,177.02,136.4192312,117.45,191.58,129.9,114.04,185.66,166.44,115.27
190.0506378,71.77,100.67,133.72,109.49,155.17,113.54,73.78,225.97,103.89,94.17,127.51,97,84.14,154.17,153.79,97.04
190.9850303,69.63,104.98,138.49,104.28,155.07,116.82,72.6,213.08,118.84,52.29,155.98,63.81,89.85,162.43,126.82,102.44
191.9194228,73.55,115.31,160.07,178.86,180.92,127.69,126.63,221.01,123.71,168.72,130.63,132.03,94.26,198.52,141.3766668,130.25
192.8538152,80.83,139.74,177.9,156.8104547,180.65,149.09,130.45,225.45,153.03,166.2,107.52,129.31,98.11,196.91,142.3557712,135.02
193.7882077,86.22,133.71,153.85,152.4495497,199.65,146.22,113.21,226.93,131.78,153.4,110.31,130.097317,99.37592411,235,143.3348756,128.0543979
194.7226001,70.83,117.71,173.85,148.0886446,169.47,128.52,136.64,208.12,165.98,147.52,154.54,131.5693191,90.23,159.7,144.31398,118.7
195.6569926,86.52,139.12,190.74,132.88,215.47,171.32,136.81,253.04,166.87,187.04,111.7,133.0413213,105.03,209.21,145.2930844,132.17
196.591385,118.18,169.69,211.27,168.64,247.47,207.45,161.56,392.01,186.24,225.4,216.19,134.5133234,128.64,305.97,146.2721888,164.6
197.5257775,130.29,221.92,260.78,218.18,265.04,216.87,165.07,340.37,191.93,272.99,318.09,135.9853256,160.69,334.16,147.2512932,168.31
198.46017,123.62,223.72,254.18,126.11,256.91,205.79,171.54,388.85,180.25,244.85,201.83,137.4573277,148.55,273.35,148.2303976,142.72
199.3945624,95.74,163.31,192.69,145.08,184.21,167.61,158.07,242.91,121.72,194.4,167.54,138.9293298,93.3,211.13,149.209502,123.28
200.3289549,120.57,210.83,206.43,154.63,242.28,196.62,129.26,296.53,171.64,219.46,200.48,140.401332,139.82,255.61,150.1886064,147.08
201.2633473,101.64,193.56,228.86,175.92,239.33,212.19,144.67,321.39,192.48,176.91,279.67,138.03,147.42,258.02,151.1677108,156.77
202.1977398,87.67,238.31,254.57,203.55,276.5,214.32,169.08,357.91,215.59,229.19,268.09,163.77,140.03,302.15,152.1468152,182.38
203.1321323,59.71,215.38,247.1,195.51,264.1,205.03,161.08,341.8,207.88,286.88,253.95,175.74,123.05,291.46,153.1259196,181.56
204.0665247,55.1,238.37,251.56,227.32,250.04,169.27,160.93,340.09,212.56,285.43,203.56,210.66,129.93,317,154.105024,204.98
205.0009172,68.83240115,296.09,261.26,193.42,298.24,223.12,171.23,349.17,221.1,253.1799895,216.96,170.11,150.81,275.05,155.0841284,189.37
205.9353096,71.51249958,251.81,219.35,136.67,247.15,166.66,118.02,307.53,180,232.0129408,150.1,139.29,116.15,245.73,156.0632328,133.25
206.8697021,70.44491667,148.761875,168.4947826,126.9943403,189.9327431,149.7107083,94.45923611,230.5364931,163.3563542,210.8458921,103.5027778,110.9149653,122.9584375,163.6207986,157.0423372,124.4431944
207.8040945,68.654375,169.7342361,222.776413,154.2788258,228.1993056,185.3033696,178.0759722,270.2630208,180.9946528,181.1265972,292.8150641,131.6843403,134.4789236,213.5826042,158.0214416,148.9994097
208.738487,92.95795638,195.1549306,252.2979348,171.8923551,267.3435417,217.7398551,162.2171875,319.39875,172.0398611,174.863125,216.6730159,166.1701389,156.7671875,251.2043403,159.000546,165.4772917
209.6728795,106.3185537,190.2113889,255.1313768,166.6536957,260.0916667,217.9751449,171.6103472,343.0967708,174.2097917,216.7483696,206.5501042,144.8189706,155.0644792,246.82125,159.9796504,162.3414583
210.6072719,119.6791511,218.0639236,252.213913,203.383125,253.6730251,259.8905435,193.0896875,301.18625,244.82625,228.3334028,336.9264063,178.7486111,192.0985069,261.223587,160.9587548,201.3931944
211.5416644,149.8995,200.3477778,238.5588043,222.3179348,247.8090092,224.4461957,210.3265972,263.5483681,221.6545139,306.5011765,250.2554762,229.5498264,166.6764236,233.594375,161.9378592,187.1222917
212.4760568,159.3486806,204.1640625,212.7271739,204.8303819,241.9449934,218.2833696,182.8392361,237.3703819,206.6913194,166.5767063,210.3714286,212.1523214,153.8496181,219.8773958,162.9169636,178.7053472
213.4104493,115.579375,166.0717014,184.9993478,196.1870833,236.0809775,181.9203261,129.6498958,168.654375,175.2191667,168.4605208,119.0942778,159.9464998,124.8032639,202.9714583,163.896068,186.9582576
214.3448418,77.910625,108.8654514,149.94125,119.7440278,230.2169617,155.295,137.9634722,160.4570833,145.8632986,142.3906159,120.6727222,98.55597222,87.87548611,153.5672917,164.8751724,99.74095833
215.2792342,86.04211806,135.5186806,201.973875,128.89675,219.9939583,178.8680435,155.1107292,178.865754,162.5616319,166.9710227,182.0727941,128.280625,110.5845175,188.2367708,165.8542768,147.1213542
216.2136267,116.7535417,228.1630903,255.5098864,182.1343841,253.5920486,212.3669203,175.9347222,265.0255903,208.9693056,183.0765079,200.6724167,317.4064583,144.1515909,262.3942708,166.8333812,169.0294792
217.1480191,96.00440972,175.8302778,174.8455357,219.5966835,216.1536458,168.5053986,139.5480556,235.8161538,145.6279861,151.9189855,142.198125,147.6594318,105.1515909,214.4565942,167.8124856,131.1313406
218.0824116,176.9442708,180.3555556,246.1865217,290.4372222,236.4333333,225.4602174,176.1503819,262.1587652,187.6843056,210.0437847,76.88416667,143.4882353,172.4495139,185.8433681,168.79159,193.3628819
219.016804,155.3730208,236.1182639,265.6771739,199.5619792,266.7886806,233.851413,182.9498958,279.4166435,184.2244444,235.9506597,216.166875,154.5983268,189.9030556,213.1625347,169.7706944,196.1728472
219.9511965,140.1861458,225.3297222,245.5592391,169.0031944,258.4402778,193.0132609,145.7085507,296.6745219,174.9484722,195.3859028,195.7933854,160.9956424,164.7476042,205.6721528,170.7497988,174.5657639
220.885589,143.0076042,200.2433333,255.5743478,179.6347917,280.6245833,217.9096739,178.9210985,313.9324002,192.0529514,210.0019792,308.695641,164.2030303,173.5989583,230.6926736,171.7289032,186.7260417
221.8199814,138.2578125,236.9201389,298.9268478,213.9713889,302.5652083,230.3222826,208.1636458,361.3927778,234.1655903,259.4372569,257.6550463,188.7567014,175.1651736,275.0159375,172.7080076,140.71
222.7543739,156.5365972,258.5127431,299.4853261,222.2808333,300.0652083,230.6293478,242.9924306,312.5926389,309.4247917,242.1856159,277.3612745,226.2272917,182.8521528,271.8702431,173.687112,160.8506944
223.6887663,119.4326042,225.133125,329.0980882,208.7880903,316.6447917,214.7922826,196.4418403,329.9392708,243.2099306,204.1527536,308.8307292,200.3655208,167.8869792,343.9679167,174.6662164,140.933125
224.6231588,98.11109848,199.0677431,226.3283696,161.416875,282.3535764,171.4856884,170.3700694,286.9103472,195.2582639,202.1369792,248.8975926,173.6273958,122.0176736,248.7191667,175.6453208,97.9326087
225.5575512,100.2610069,162.9365625,193.8136957,146.3362847,248.0803819,153.1754348,158.3260764,239.0880208,144.7938542,157.7179167,191.3166667,146.7404514,120.1574306,181.1855208,176.6244252,74.32548611
226.4919437,105.3001042,149.7265625,180.595,117.6234583,211.8540625,159.5706884,138.3713194,220.8445486,120.3073958,127.5869097,125.3572222,115.3636111,108.7306944,135.6980556,177.6035296,57.34378472
227.4263362,108.7384028,160.5079167,192.0334783,140.2725347,229.4804861,160.6905797,166.9383333,214.5299653,128.9450347,120.7747917,144.7952564,153.3859028,113.2141667,161.5342014,178.582634,69.54097222
228.3607286,117.8834722,166.0138889,204.8957609,134.3068403,240.1078819,166.1946377,190.4110764,249.3634783,148.3756944,130.6585069,157.8953509,140.0519444,110.8929861,164.6819792,179.5617384,80.36079861
220.2174242,146.3566667,174.664375,234.3588043,157.9121181,257.2845486,196.6913043,216.8306944,241.5537153,184.5120833,145.0455208,166.8563889,140.3499306,137.7464931,178.3927778,180.5408428,93.05851449
280.4604167,200.9649653,204.9625347,259.2867391,180.2310417,294.8807292,216.3610556,179.9889583,248.4904167,190.2715972,170.8148611,183.2344271,163.7041319,167.0107639,197.5163889,181.5199472,116.1552083
249.3654167,154.1096875,229.8854514,268.9616304,185.5839236,301.381875,227.9728333,180.21,266.8613194,209.5379861,196.6027083,253.425625,207.1777381,168.6323958,227.2170833,182.4990516,121.6265217
187.7322222,114.8275,206.3520486,247.1942045,155.6395833,250.42,185.0927899,158.8922917,299.54125,222.0878819,134.7297101,185.6089167,167.5740625,164.3842014,239.1655208,183.478156,105.8883696
187.9852083,123.1167708,159.7419444,171.3079348,130.756875,191.9907292,149.2631522,151.0767361,181.2762847,164.1533681,77.24111111,178.9904762,139.170625,133.9031884,140.1578125,184.4572605,91.22819444
