V4,V5,V7,V9,V10,V11,V13,V16,V17,V18,V19,V21,V22,V23,V27,V28,V29,V30
18.87,8.92,14.25,23.4,15.88,27.45,33.66,27.66,49.57,19.37466067,15.52727198,32.13,18.87,17.09,24.18,21.65,13.22,20.53
18.57,7.94,17.78,22.85,18.16,28.08,39.24,29.95,64.99,18.96992438,15.87788883,28.12,22.5,18.15,28.88,24.55,14.33,17.77
22.16,8.01,17.85,24.66,20.63,32.19,32.37,29.62,94.09,18.56518808,16.22850569,28.03,19.96,18.82,27.22,21.96,14.87,18.68
20.32,8.87,18.4,23.04,20.94,15.64,27.65,25.17,57.46,18.16045179,16.57912255,25.22,19.44,18.46,33.29,19.04,13.95,13.94
20.31,8.72,17.28,23.58,20.38,26.06009356,20.09,24.04,46.79,17.75571549,16.92973941,23.17,22.55,17.37,23.79,18.57,15.59,11.26
20.73,8.41,21.53,23.89,22.81,36.69,11.51,26.77,45.78,17.3509792,17.28035626,24.04,22.28,17.95,26.09,20.96,17.15,12.38
23.92,7.91,22.25,25.77,20.71,17.78,48.34,30.02,48.5,16.9462429,17.63097312,24.67,23.61,17.87,25.4,23.22,10.83,11.9
19.12,5.32,15.98,22.74,20.38,28.41,14.84,22.74,40.84,16.54150661,17.98158998,22.93,18.09,15.63,25.26,18,10.24,10.38
19.11,6.73,16.02,24.33,31.73,28.34,10.5,19.27,19.35,16.13677031,18.33220683,24.74,22.63,15.96,29.5,23.52,13.99,10.37
20.06,6.53,19.98,28.14,37.92,37.68,12.05,26.82,19.97,15.73203402,18.68282369,25.51,23.39,17.13,29.14,19.58,11.76,12.27
17.82,5.28,17.63,22.86,35.79,30.33,14.8,21.73,28.74,15.32729772,19.03344055,19.98,17.04,14.22,22.57,16.51,9.72,9.46
16.98,3.97,11.16,19.41,26.23,25.09,11.32,19.06,29.32,14.92256143,19.38405741,17.91,14.23,11.77,17.91,13.49,5.91,7.25
15.41,5.78,16.51,18.27,25.29,36.4,9.9,18.83,22.06,14.51782514,19.73467426,17.33,15.18,12.57,19.73,12.79,7,39.74
17.81,5.24,18.59,24.01,27.07,43.38,9.45,24,25.53,14.11308884,20.08529112,20.85,15.54,14.48,24.86,17.23,9.45,37.72
19.17,6.59,28.47,26.08,29.13,48.68,18.54,24.14,13.98,13.70835255,20.43590798,24.91,22.15,17.66,28.5,55.17,10.22,15.24
16.45,6.77,30.6,20.53,21.93,55.3,12.98,24.03,12.62,13.30361625,20.78652483,33.59,18.61,13.49,20.53,20.9,5.57,9.78
15.8,5.38,15.91,23.41,24.41,20,12.03,16.67,13.23,12.89887996,21.13714169,10.63,13.51,12.28,20.01,16.65,6.94,7.82
17.15,6.03,22.15,25.23,25,20.44,13,20.52,12.73,12.49414366,21.48775855,10.45,15.27,13.86,22.85,16.25,6.19,11.53
17.95,6.65,17.1,22.94,24.07,20.65,9.76,15.86,9.93,12.08940737,21.83837541,9.29,15.72,13.11,21.75,16.33,5.26,11.12
18.94,5.78,21.44089256,17.84,24.5,20.79,7.97,18.94,12.4,11.68467107,22.18899226,10.28,12.68,12.81,20.25,16.53,8.11,9.83
15.92,9.8,25.45,16.86,22.28375883,22.5,10.44,6.96,23.22,11.27993478,22.53960912,13.64,11.2,18.87,13.64,15.71,7,8
19.19,7.1,24.91,16.26,20.55898465,20.02,20.98,7.99,14.0649564,10.47,22.89022598,13.31,12.62,17.49,17.04,18.5,9.450885214,11.69
16.47,5.2,15.66,15.2,18.83421048,14.66,21.13,6.77,10.07,12.99,23.24084283,10.21,15,11.22,15.17,15.32,13.24,9.43
10.69,5.17,12.07,12.93,17.10943631,15.18,13.91,8.8,9.24,7.01,23.59145969,9.53,7.6,10.37,13.04,14.23,12.27,4.96
12.61,4.69,14.44,13.08,15.38466214,12.02,6.24,7.37,19.51,7.44,23.94207655,9.18,12.69,11.04,14.15,13.25,6.74,6.6
13.47,6.29,17.57,13.95,12.27,15.56,4.86,9.43,4.4,7.38,24.29269341,8.45,13.03,12.18,16.33,18.48,20.2,6.04
14.1,7.34,15.87,18.11,16.3255265,17.03,6.99,13.12,19.6,9.41,24.64331026,9.53,13.05,14.64,22.66,16.22,8.37,8.9
16.76,6.77,18.19,20.44,19.28,19.79,9.42,12.31,15.69,9.45,24.99392712,13.16,14.93,15.62,21.33,18.94,9.31,13.35
14.12,7.02,23.62,15.7,21.88,18.02,7.14,9.9,12.42,7.64,25.34454398,9.73,15.86,14.61,17.63,17,7.85,11.83
18.16,6.2,24.94,18.12,18.25,19.75,7.73,7.44,6.52,11.19,25.69516083,11.03,10.86,15.14,18.06,16.06,8.8,13.23
19.51,5.05,24.82,16.14,18.84,19.29,31.24,11.34,7.66,10.18,26.04577769,14.22,14.31,16.86,22.12,17.66,6.21,11.95
15.92,3.18,22,19,19.63,21.92,17.33,9.11,9.32,8.27,26.39639455,10.55,14.64,12.46,21.18,19.24,7.52,11.14
12.94,4.63065321,27.7,24.55,26.84,20.83,22.59,8.24,6.32,12.13,26.74701141,11.92,13.82,13.64,26.8,22.36,15.4,14.95
19.55,5.750231316,29.3,21.77,20.59,27.04,13.11,11.01,8.79,14.09,27.09762826,14.05,11.98,11.17,27.87,26.82,15.1,14.68
16.17,7,17.37,14.17,12.96,22.65453738,9.27,8.72,6.78,8.61,27.44824512,9.35,9.99,12.74,14.27,22.89,11.2,6.66
16.36,7.24,19.46,13.06,8.89,19.95723205,5.12,9.92,3.71,10.92,27.79886198,12.81174326,8.01,11.01,24,16.65,9.37,7.580757217
13.96,4.79,17,10.2,7.72,17.25992671,28.27,7.76,3.01,7.64,28.14947883,15.68,4.48,8.11,20.29,8.17,5.39,6.21
9.31,2.94,14.04,10.72,6.77,13.31,14.05199373,5.79,2.5,4.78,28.50009569,14.56,6.01,9.46,13.49,10.24,10.72261148,10.57
14.5,3.83,18.17,16.79,12.78,16.73,8.6,10.87,4.17,6.383141603,28.85071255,11.68,11.63,11.27,21.19,17.3,11.22639225,17.81
15.16,6.55,22.66,19.64,15.38,18.66,7.82,13.66,5.22,6.653993332,29.20132941,17.8,14.03,13.7,26.24,21.33,11.73017302,14.79
15.81,2.56,24.22,17.55,15.05,15.87,8.66,13.19,4.7,6.924845062,29.55194626,29.65,12.89,13.06,23.58,18.59,12.23395379,14.36
14.04,2.91,26.69,19.08,13.47,15.15,6.4,13.05,5.25,6.52,29.90256312,12.33,14.08,13.13,29.86,14.86,12.73773455,15.86
16.03,4.36,23.57,19.08,14.25,18.94,5.92,15.18,6.12,10.15,30.25317998,14.52,9.11,15.26,29.33,13.72,9.83,17.48
16.55,2.67,27.02,18.28,13.72,16.72,6.68,16.09,6.83,7.59,30.60379683,15.94,11.49,12.86,41,22.08,23.12,16.09
12.57,2.44,28.16,17.32,10.96,16.42,6.36,14.05,5,5.07,30.95441369,12.84,9.28,10.5,35.74,16.76,10.1,18.03
14.32,3.27,27.68,18.51,11.37,17.1,6.74,14.34,8.21,3.68,31.30503055,13.13,9.99,10.56,23.17,13.22,14.6,18.4
18.32,3.58,30.12,22.44,9.62,20.64,7.75,15.73,5.74,3.93,31.65564741,10.81,13.17,13.53,46.54,17.3,18.16,18.7
20.32,4.09,36.1,18.55,11.55415375,10.23,12.16,14.58,4.93,4.89,32.00626426,19.13,13.49,11.86,198.81,16.59,16.1,16.42
13.79,4.43,5.7,14.41,15.2,20.6,6.75,8.91,5.3,6.52,32.35688112,7.34,11.35,10.74,22.09,15.66,6.52,24.14
16.89,9.08,12.6666586,16.12,4.97,21.75,9.18,8.42,10,5.35,32.70749798,9.78,13.82,15.41,23.14,25.76,8.53,24.8003144
19.06,8.62,12.589441,15.7,4.65,19.07,8.76,10.08,10.29,14.24,33.05811483,10.17,9.86,18.21,22.45,24.73,20.35,24.05
17.92,7.25,12.51222341,14.94,5.2,20.32,8.05,6.86,11.97,12.24,33.40873169,10.29,9.77,15.04,20.69,16.91,16.79,31.82
16.8,4.74,12.43500581,16.2,5.78,18.64,6.9,6.95,10.17,11.97,33.75934855,9.95,9.87,13.75,18.02,14.07,18.57,89.96
13.33,3.24,12.35778822,11.98,5.49,25.83,4.53,5.66,4.5,9.55,34.10996541,7.08,5.99,8.54,22.31,10.16,13.06,22.84
15.37,3.88,12.28057062,16.59,4.753476672,59.15,5.3,11.74,10.3912876,8.73,34.46058226,6.94,9.22,8.07,18.32,15.84983798,15.13,5.09
18.11,6.07,12.20335303,17.97,4.35,7.36,9.32,13.89,12.2,11.06,34.81119912,11.23,8.66,17.41,21.06,18.39,14.63,4.46
18.75,9.45,12.12613544,13.69,2.25,15.08,6.28,9.081889352,12.51,12.93,35.16181598,10.06,52.26,14.55,17.95,26.48,13.04,3.6
17.33,6.88,12.04891784,12.92,3.480738631,22.46,5.51,6.27,13.48,11.87,35.51243283,8.893358357,10.85,12.51,16.85,25.06,11.85,3.41
13.88,6.88,11.97170025,10.32,4.106866817,35.52,5.34,5.48,11.73,8.81,35.86304969,7.54,15.58,8.44,11.25,14.04,9.82,3.07
20.75,5.21,11.89448265,12.73,5.1,11.85,4.24,7.22,16.13,8.1,36.21366655,8.67,14.33,10.48,14.46,20.97,9.23,4.66
13.63,3.1,11.81726506,12.7,4.04,12.21,4.4,5.67,10.3,7.53,36.56428341,6.17,14.56,8.61,15.53,11.88,10.17,4.63
13.32,2.62,11.74004746,10.17,4.07,12.28,3.58,5.69,14.26945853,6.79,36.91490026,5.29,16.03,6.74,13.01,3.38,9.17,4.25
15.39,3.5,11.66282987,13.61,4.59,11.9,4.35,8.55,16.9,8.5,37.26551712,7.12,14.7,9.26,19.17,18.53,11.51,5.05
13.15,1.59,11.58561228,14.34,4.18,10.25,4.85,6.89,15.04,9.34,37.61613398,7.333972346,13.73,6.63,16.87,13.12,10.55,5.23
10.68,4.67,11.50839468,16.4,4.92,10.25,5.65,9.09,16.77,7.24,37.96675083,7.75837037,19.59,7.87,20.7,13.24,11.6,6.32
9.76,3.12,11.43117709,15.83,4.67,9.29,5.5,7.75,12.85,8.23,38.31736769,8.14,17.64,8.71,18.57,16.03,11.96,5.78
13.35,4.38,11.35395949,19.73,6.09,12.18,6.58,12.14,16.73,10.89,38.66798455,8.71,16.37,10.55,22.43,15.04,12.18,6.21
15.26,3.63,11.2767419,19.8,5.31,7.75,6.781917422,11.63,16,12.97,39.01860141,9.35,15.95,11.17,21.91,15.92,12.55,5.47
20.07,9.47,11.1995243,25.74,7.16,12.62,7.192310944,14.93,25.57,12.53,39.36921826,10.31,19.02,12.37,29.12,18.96,14.94,6.9
15.61,4.11,11.12230671,23.67,6.46,11.4,8.98,13.09,17.53,14.41,39.71983512,10.09,18.66,11.99,26.42,17.58,14.73,6.04
16.79,2.85,11.04508911,21.15,5.39,12.8,6.47,12.75,18.18,13.76,40.07045198,9.17,19.59,10.57,24.59,17.26,14.26,5.58
11.54,2.01,10.96787152,17.77,4.63,10.34,6.93,9.68,20.28,9.41,40.42106883,8.65,18.08899597,8.18,19.38,12.63,11.78,5.58
10.75,3.94,10.89065393,17.48,4.42,9.41,6.33,8.42,18.21,11.86,40.77168569,7.18,17.06866823,8.58,18.93,11.85,11.17,4.64
10.99,3.09,10.81343633,13.76,3.14,6.96,3.39,6.9,17.72,10.81,41.12230255,6.61,16.0483405,6.45,14.88,10.56,9.14,3.72
13.62,2.02,10.73621874,14.56,3.11,3.78,4.43,7.77,14.23,11.67,41.47291941,6.01,14.93,7.78,16.17,10.96,9.88,4.34
13.17,3.99,10.65900114,15.72,2.96,7.17,5.04,11.07,14.85,12.47,41.82353626,7.15,14.29670349,8.62,18.46,11.57,9.69,4.54
18.96,4.14,10.58178355,15.62,2.84,9.96,5.59,12.25,14.59,14.18,42.17415312,7.33,13.2,9.63,17.13,13.38,12.29,4.46
15.61,5.02,10.50456595,14.43,2.77,11.35,5.29,7.12,14.03,17.72,42.52476998,6.95,14.54,7.09,16.46,12.33,10.58,6.94
14.14838108,6.06,10.42734836,11.64,2.47,9.55,5.49,6.64,14.27,11.66,42.87538683,6.74,11.98,7.48,14.67,11.07,9.98,11.46
11.96,9.14,10.35013077,17.64,3.01,14.49,5.29,7.71,15.56,30.27,43.22600369,6.1,12.37,5.69,16.8,12.57,9.78,12.09
13.59491483,8.76,10.27291317,15.19,2.32,5.27,4.37,7.35,14.75,14.27,43.57662055,6.47,10.99,7.59,15.12,12.28,10.11,11.53
14.58576188,6.64,10.19569558,13.49,6,9.11,4.19,6.84,12.63,11.54,43.92723741,6.54,10.92,5.22,13.88,9.71,8.32,11.04
15.57660893,6.23,10.11847798,12.65,10.68,8.17,3.73,5.93,14.85,9.09,44.27785426,5.65,11.43063471,6.53,13.41,9.22,8.29,9.68
16.56745597,6.25,10.04126039,17.23,11.87,10.02,4.46,8.57,16.49,12.97,44.62847112,6.66,11.93,14.94,17.24,11.26,9.42,25.54
17.55830302,7.38,9.964042793,17.99,11.88,10.24,5.14,7.09,18.38,10.7,44.97908798,7.05,11.12,15.71,18.22,11.76,10.5,26.03
18.54915006,8.3,9.886825199,21.21,12.26,12.23,5.09,7.49,15.36,9.29,45.32970483,7.3,13.13,15.98,18.61,19.9,10.9,26.31
19.53999711,8.9,9.809607605,18.67,13.53,12.75,4.45,8.24,12.23,10.26,45.68032169,6.17,15.29,14.91,15.22,15.5,10.47,23.77
20.53084416,7.57,9.73239001,19.42,11.67,12.56,3.91,7.86,18.82,12.41,46.03093855,7.67,12.37,16.87,15.21,23.55,8.09,24.01
21.5216912,7.96,9.655172416,20.28,16.85,12.64,6.850969312,8.34,17.09,12.83,46.38155541,7.11,14.83,17.55,19.75,21.05,11.82,26.13
22.51253825,11.16,9.577954821,23.69,19.53,19.66,8.381092536,11.68,14.21,13.92,46.73217226,8.27,13.81,17.7,20.21,13.52,10.76,25.35
22.34,13.96,9.500737227,24.71,19.42,18.03,8.19,10.9,17.09,15.78,47.08278912,11.6,13.29,19.81,21.56,17.59,12.57,25.71
29.07351471,14.19,9.423519633,20.42,14.43,17.46,15.42,11.47,15.54,26.89,47.43340598,28.78,16.54,26.55,24.76,28.19,11.67,25.68
34.64364412,17.07,9.346302038,25.79,22.95,25.28,14.47,10.82,17.75,27.72,47.78402283,29.59,27.2,26.71,31.64,31,17.27,29.74
43.09,21.36,9.269084444,22.47,16.9,18.28,12.96,11.28,19.75,33.78,48.13463969,26.69,19.32,28.18,25.44,36.26,19.17,28
34.46258642,6.71,9.191866849,16.15,9.69,7.2,18.55,4.84,8.85,17.7,48.48525655,11.56,5.55,12.92,13.37,10.31,12.89,21.04
28.71139932,7.67,9.114649255,13.72,11.51,8.51,11.53,7.17,8.57,18.21,48.83587341,9.12,11.99,14.01,15.35,10.1,11.34,21.48
22.96021222,7.07,9.037431661,13.48,14.52,6.95,10.33,8.33,10.87,9.25,49.18649026,8.22,10.36,11.16,14.45,10.21,9.71,25
15.77,9.49,8.960214066,16.43,16.56,5.98,10.63,9.96,10.75,10.25,49.53710712,11.5,14.2,14.28,14.3,11.43,10.25,28.75
17.12208558,8.06,8.882996472,13.21,15.44,7.01,10.28,8.24,9.65,75.5,49.88772398,9.63,14.52,11.27,14.16,12.05,9.83,25.61
16.46,9.12,8.805778878,16.61,17.74,8.78,10.77,11.49,10.19,16.84,50.23834083,11.12,15.24,12.69,16.13,13.34,10.69,28.42
20.62,10.97,8.728561283,16.06,17.6,11.25,10.47,19.16,13.4,15.1,50.58895769,11.37,14.62,9.79,16.55,17.57,11.69,29.24
15.84719614,8.69,8.651343689,15.94,16.98,10.86,10.1,14.09,10.72,15.05,50.93957455,10.88,14.03,11.04,13.99,15.2,10.34,26.83
11.71,7.18,8.574126094,14.01,14.25,8.72,11.51,11.55,16.47,11.59,51.29019141,10,11.76,11.09,13.31,10.8,8.52,27.37
12.15738615,7.61,8.4969085,18.5553033,16.55308153,9.84,10.06,12.67,14.82,9.83,51.64080826,9.15,9.18,10.08,14.87,8.9,9.68,25.96
11.83245914,8.4,8.419690906,23.93,17.59,12.3,18.02,10.03,13.31,9.03,51.99142512,11.58,13.3,10.27,13.44,9.87,11.98,25.71
11.50753212,10.61,8.342473311,19.16,21.1,11.79,25.55,10.49,12.26,13.15,52.34204198,11.4,14.64,11.08,15.21,13.91,12.19,28.79
9.6,10.16,8.265255717,19.03,20.76,7.7,11.13,14.29,9.27,14.7,52.69265883,11.08,14.15,10.91,14.33,16.41,11.6,28.45
18.74,8,8.188038122,16.31,21.17,8.08,10.26,10.39,8.77,12.19,53.04327569,10.33,12.51,10.47,12.75,10.56,11.04,28.3
16.48538625,9.57,8.110820528,17.5,19.49,11.27,19.94,10.98,10.61,13.06,53.39389255,12.09,14.19,11.41,14.5,10.23,10.8,29.7
15.88369155,6.26,8.033602934,14.93,13.29,9.04,10.41,8.63,8.93,13.39,53.74450941,10.24,12.99,9.97,12.54,7.47,8.76,26.51
15.28199686,8.76,7.956385339,14.88,12.7,10.86,10.45,7.73,7.92,11.5,54.09512626,13.01,10.45,10.18,12.5,9.27,7.65,25.45
14.68030217,7.61,7.879167745,10.62,9.67,10.23,10.23,6.2,9.93,13.8,54.44574312,10.1,9.43,10.16,11.83,12.72,9.71,22.96
13.95,7.84,7.801950151,13.18,8.84,9.51,11.14,8.7,10.69,13.68,54.79635998,12.44,10.91,11.74,14.86,14.96,7.71,22.24
12.74,9.67,7.724732556,14.69,10.69,11.94,13.1,6.05,10.63,21.7,55.14697683,11.76,11.73,11.75,15.38,14.23,10.55,24.47
19.43,12.91,7.647514962,18.28,16.25,9.65,12.1,13.75,12.37,20.48,55.49759369,13.89,16.17,12.59,21.05,20.19,12.88,27.94
21.54,13.14,7.570297367,19.37,18.55,10.12,12.56,10.77,17.05,21.97,55.84821055,15.31,17.1,13.65,18.06,19.97,13.21,29.13
21.23237929,9.73,7.493079773,15.1,14.16,9.75,11.14,6.17,19.98,53.46,56.19882741,10.5,12.75,11.24,19.25,13.97,9.98,26.01
21.44138382,8.4,7.415862179,22.73,14.98,15.83,10.7,5.87,14.93,25.07,56.54944426,13.13,12.48,12.37,25,19.63,16.5,25.24
21.95,12.28,7.338644584,27.11,22.82,32.75,12.02,12.02,24.73,29.51,56.90006112,19.98,21.9,16.51,28.87,32.03,22.57,29.13
20.68007042,12.25,7.26142699,23.57,20.52,23.34,13.29,11.08,21.66,21.29,57.25067798,19.56,17.27,14.04,26.36,23.05,11.3,27.44
19.70975251,14.6,7.184209396,30.96,18.16,33.74,12.96,12.72,24.23,25.4,57.60129483,23.97,21.64,18.24,26.84,23.37,15.89,30.39
18.04,13.51,7.106991801,29.95,19.59,20.22,12.82,13.88,32.14,19.66,57.95191169,16.67,19.72,14.14,23.79,33.5,16.87,34.08
21.18,14.92,7.029774207,31.53,16.93773808,29.97,12.84,14,29.51,18.95,58.30252855,14.03,23.15,15.31,18,32.75,18.94,35.24
19.71581308,12.81,6.952556612,23.02,14.96944632,21.85,12.28,9.71,23.62,17.33,58.65314541,13.41,18.33,12.65,18,26.2,14.19,31.09
18.909416,12.68,6.875339018,24.95,13.00115456,20.59278453,11.87,13.06,18.5,14.76,59.00376226,11.58,15.98,12.24,18,25.01,13.85,28.14
17.27,21.53,6.798121424,29.47,11.0328628,18.56607649,20.83,13.29,22.47,19.59,59.35437912,15.43,19.35,15.19,17.4,23.63,17.02,27.75
20.57552598,11.4,6.720903829,14.8,9.064571043,16.91,11.04,9.82,14.62,17.29,59.70499598,13.43,11.07,12.81,20.43,19.85,13.17,22.29
25.83,10.28,6.643686235,12.52,7.096279283,12.99,12.35,7.27,10.61,21.93,60.05561283,12.27,14.71,11.5,17.91,18.09,13.63,22.4
12.95,5.16,6.56646864,10.69,4.87,10.18,9.07,8.2,8.32,12.31,60.40622969,2.94,15.02575501,10.44,3.81,14.09,7.16,17.38
12.02,3.79,6.489251046,7.88,3.64,6.36,8.8,5.99,6.62,6.63,60.75684655,3.63,15.60992478,8.87,3.08,9.95,5.94,18.83
11.84,5.12,6.412033452,8.19,3.55,8.73,9.59,6,12.39,6,61.10746341,7.02,16.19409456,9.94,3.61,15.01,7.2,19.86
11.9,7.22,6.334815857,10.87,3.61,10.52,9.93,8.26,13.44,11.44,61.45808026,7.48,16.77826433,11.47,4.82,16.48,8.84,19.11
14.78,7.11,6.257598263,21.51,8.09,11.69,10.25,11.68,16.25,14.98,61.80869712,12.81,16.78,12.73,7.81,21.07,15.77,24.55
39.14,18.28,6.180380669,23,20.34,41.59,22.23,28.48,28.96,42.77,62.15931398,26.13,18.09,22.29,13.87,49.84,31.41,32.53
52.26,6.02,6.103163074,23,29.11,58.88,41.71,27.08,42.49,56.04,62.50993083,18.99,33.83,30.53,20,46.51,44.29,39.65
26.74,4.72,6.02594548,23,13.8,24.48,19.09,13.97,19.69,22.4,62.86054769,4.78,9.53,16.69,9.05,6.58,19.65,27.85
17.7,9.82,5.948727885,23,7.27,16.22,20.63,10.39,15.97,16.99,63.21116455,6.52,3.95,12.5,6.68,6.56,9.98,23.43
17.35,9.71,5.871510291,23,7.46,17.79,17.3,10.01,15.79,10.07,63.56178141,7.31,2.59,13.38,7.48,8.79,10.87,26.26
28.24,11.01,5.794292697,23,15.72,25.01,13.29,12.75,21.22,26.03,63.91239826,9.17,10.28,16.85,11.21,15.15,22.31,29.14
48.74,12.83,5.717075102,23,30,50.52,18.88,23.83,29.68,47.09,64.26301512,15.68,34.12,27.93,16.16,24.96,42.92,38.87
55.85,13.53,5.639857508,22.63,33.54,65.87,19.08,29.83,33.06,56.53,64.61363198,16.54,39.04,30.78,16.81,39.28,47.98,45.88
44.59,12.19,5.562639913,17.6,23.9,46.11,17.03,19.34,30.15,40.08,64.96424883,12.27,24.49,24.11,10.14,25.76,34.67,35.32
37.66,11.77,5.485422319,17.6,19.17,35.7,15.45,17.66,25.09,34.47,65.31486569,12.36,21.96,21.56,8.09,22.92,28.78,29.38
22.6,10.45,5.408204725,14.29,12.86,25.7,13.26,9.61,20.41,22.66,65.66548255,9.23,10.89,16.39,5.63,14.27,20.96,23.8
34.14,11.54,5.33098713,12.65,13.63,22.74,17.83,14.34,19.98,39.11,66.01609941,11.57,14.3,19.24,6.35,24.15,27.5,27.94
29.7,11.15,5.253769536,12.6,12.84,23.65,13.51,15.38,20.6,27.29,66.36671626,11.02,11.63,19.3,7.4,17.69,21.59,27.73
20.76,10.31,5.176551942,13.21,14.86,21.9,11.91,10.87,15.9,19.2,66.71733312,8.89,11.77,15.55,5.75,11.16,27.66765588,27.75
18.61,10.31,5.099334347,13.15,13.31,25.36,12.81,14.36,21.24,25.04,67.06794998,8.11,11.62,17.15,6,15.42,28.1814353,28.44
34.31,11.7,5.022116753,15.87,19.44,43.96,16.23,20.16,27.7,38.46,67.41856683,13.79,14.35,23.15,5.970832386,25.08,37.29,34.66
41.25,12.86,4.944899158,16.3,23.86,55.98,32.62,23.48,28.69,47.57,67.76918369,14.21,26.82,27.95,5.4,35.97,32.48,37.65
44.11,11.67,4.867681564,13.5,18.03,32,15.15,18.8,24.78,42.84,68.11980055,12.16,30.95,24.05,7.519261476,24.1,20.4,34.86
18.75,9.84,4.79046397,11.24,3.73,15.41,11.46,8.54,17.02,13.08,68.47041741,6.99,1.85,13.62,6.67,9.92,12.38,23.58
16.59,10.04,4.713246375,12.44,7.87,23,12.01,11.46,18.22,18.02,68.82103426,8.53,4.52,15.83,24.13,11.64,20.88,26.39
17.08,10.26,4.636028781,11.62,8.32,17.05,12.24,11.38,16.24,20.12,69.17165112,9.58,5.7,16.49,4.9,14.88,12.73,25.56
30,11.26,4.558811186,13.96,13.21,29.81,14.15,15.69,17.56,35.19,69.52226798,10.51,12.41,19.73,8.02,24.84,30.41,34.19
47.15,13.02,4.481593592,20.8,22.05,34.84,20.45,20.04,17.56,45.11,69.87288483,12.45,18.64,23.28,9.79,33.26,36.57,39.34
64.69,14.3,4.404375998,18.2,31.02,76.95,21.21,25.63,25.45,67.65,70.22350169,16.59,52.69,31.77,14.27,40.34,54.13,52.07
63.68,14.01,4.327158403,19.01,37.66,84.02,23.2,28.3,47.78,77.59,70.57411855,20.31,68.23,35.23,17.9,48.93,63.32,59.7
55.9,13.83,4.249940809,20.31,33.12,78.26,31.68,30.12,45.15,81.77,70.92473541,27.17,64.77990827,36.48,18.01,49.65,60.95,54.74
73.46,15.13,4.172723215,21,40.85,89.76,41.39,31.28,54.08,99.15,71.27535226,50.52,65.89945177,40.47,36.25,64.83,73.53,60.49
63.78,14.38,4.09550562,19.96,36.99,78.78,38.48,35.56,49.09,74.66,71.62596912,62.13,67.01899526,37.91,40.33,57.11,60.56,51.95
47.96,13.76,4.018288026,16.5,24.32,60.5,33.91,29.29,39.1,45.36,71.97658598,55.67,68.13853876,29.36,37.57,37.8,32.12,41.9
55.76,19.17,3.941070431,19.92,52.76,77.25,38.54,32.37,49.72,70.19,72.32720283,62.23,65.65,44.15,46.46,53.8,61.88,54.57
92.93,19.31,3.863852837,24.17,40.28,108.79,40.37,34.07,58.61,117.87,72.67781969,69.19,86.29,60.77,62.01,61.33,70.61,63.88
76.04,18.82,3.786635243,24.49,38.37,129.15,49.72,29.8,56.04,194.54,67.25,68.51,77.38,52.22,59.57,66.75,62.18,69.78
102.5,20.56,3.709417648,34.76,43.87,164.33,63.81,49.87,75.75,158.27,96.32,84.45,74.56,73.85,72.8,59.19,109.15,61.46
69.57,26.74,3.632200054,24.56,34.37,118.6,50.96,32.21,49.54,108.11,84.05,66.77,59.25,55.8,57.17,51.37,63.54,54.69
61.6,29.71,3.554982459,27.92,37.64,82.22,49.33,34.04,51.01,125.6,81.12,66.75,71.61,57.81,60.21,46.85,101.6,70.47
58.02,30.31,3.477764865,24.61,34.85,77.88,43.73,35.4,45.19,90.09,72.07,60.32,68.21,45.97,55.2,44.51,51.88,94.69
64.7,28.76,3.400547271,24.61,35.01,73.04,42.15,37.29,43.6,80.45,63.45,59.07,68.06,45.64,54.99,45.17,51.74,86.41
69.05,30.41,3.323329676,23.79,32.67,87.63,40.97,37.85,53.03,75.69,62.22,52.67,83.61,43.95,56.21,49.45,50.15,34.3
75.56,34.23,3.246112082,25.15,36.4,98.26,38.82,35.57,55.81,82.57,32.64,51.86,83.75,49.94,58.35,52.04,55.96,36.2
73.7,32.61,3.168894488,30.17,36.47,91.44,52.67,36.2,52.58,83.07,5.54,53.65,76.95,47.78,56.88,49.33,55.93,33.27
79.11,33.99,3.091676893,34,42.7,103.19,52.5,34.88,53.35,87.76,5.92,53.11,89.04,48.83,56.79,57.38,56.73,32.69
80.8,36.35,3.014459299,34.37,48.74,104.56,60.06,36.78,51.27,85.11,27.15,55.56,102.91,53.4,55.96,55.61,49.42,33.92
83.67,35.67,2.937241704,34.86,46.76,100.57,57.77,30.54,53.49,85.95,59.94,54.12,88.47,50.24,57.94,55.32,35.14,42.21
76.75,31.75,2.86002411,32.42,43.83,81.69,55.98,32.42,50.16,86.02,61.11,47.56,77.52,46.24,56.41,50.65,30.72,38.49
73.59,30.01,2.782806516,33.68,44.09,74.76,53.13,29.42,47.67,82.87,69.14,45.77,70.77,40.9,58.18,52.07,30.77,37.6
73.27,33.15,2.705588921,33.6,41.5,67.9,54.29,32.36,25.24,87.97,61.82,49.81,60.71,38.67,54.76,58.5,32.61,33.17
90.55,37.61,2.628371327,37.11,50.09,74.89,54.77,39.72,29.83,112.42,77.52,61.31,79.79,48.63,61.9,64.38,40.53,58.53
90.89,36.74,2.551153733,34.74,50.97,82.64,52.78,36.94,30.73,106.48,72.32,55.04,85.66,52.99,58.77,51.58,41.46,48.88
70.23,30.15,2.473936138,31.89,42.22,62.08,48.3,30.36,25.04,78.32,57.73,42.31,66.99,25.67,55.19,45.43,29.98,38.64
73.05,31.81,2.396718544,32.31,42.06,69.72,48.75,32.5,25.45,69.66,55.64,44.97,58.94,37.42,55.45,46.57,29.94,36.26
